上行結腸穿孔,K631,結腸穿孔
化膿性胆管炎,K830,急性化膿性胆管炎
ＨＣＶ既感染,B182,Ｃ型肝炎ウイルス感染
不動性,-1,-1
右外転障害,-1,-1
倦怠感変,R53,倦怠感
筋腫再発,D219,横紋筋腫，平滑筋腫
黒色泥状便,A09,下痢症
左身体失認,R481,身体失認
嘔吐数回,R11,嘔吐症
肝臓病,K769,肝疾患
右肺上葉原発肺腺癌,C349,肺腺癌
小球性正色素性貧血,D649,正色素性貧血
腹部病変,-1,-1
水分摂取不良,R633,経口摂取困難
非特異的炎症,-1,-1
持続的鎮痛,R522,慢性疼痛
妄想発言,F61,妄想傾向
妄想症状,F61,妄想傾向
爪上皮延長,-1,-1
共通房室弁逆流症,"I071,I340",三尖弁逆流，僧房弁逆流症
反応熱,R509,発熱
白内障核性白内障,"H269,H251",核性白内障，白内障
棘突起圧痛,R529,圧痛
歩行時眩暈,R42,めまい
外側関節裂隙,-1,-1
浸出性中耳炎,H669,中耳炎
左側頭骨骨折,S0210,側頭骨骨折
右上肢蜂窩織炎,L031,下肢蜂巣炎
子宮がん,C55,子宮癌
時々下痢,A09,下痢症
低血糖様,E162,低血糖
口内炎痛,K121,口内炎
慢性疼痛症候群,R522,慢性疼痛
胆汁鬱滞型肝障害,K769,肝障害
子宮内膜全面掻爬,-1,-1
神経所見,-1,-1
急性期特,-1,-1
月経周期,-1,-1
一部浸潤,-1,-1
両側膀胱尿管逆流症,N137,膀胱尿管逆流
加齢性黄斑変性,H353,加齢黄斑変性
多発動脈瘤,I729,多発性動脈瘤
多発嚢胞腎,Q613,多発性のう胞腎
耳介奇形,Q173,先天性耳介奇形
両側膝関節症,M179,膝関節症
左顔面帯状疱疹,B029,顔面帯状疱疹
硬化性変化,-1,-1
内膜菲薄化,-1,-1
足がむくむ,R600,下肢浮腫
ＳＭ浸潤,-1,-1
腹水中等量,R18,腹水症
尿閉症状,R33,尿閉
白内障右核性白内障,"H269,H251",核性白内障，白内障
身体的損傷,T149,損傷
キアリＩＩ型奇形,Q070,キアリ奇形第２奇形
腎下部腹部大動脈瘤,I714,腹部大動脈瘤
右上顎洞真菌症,J320,上顎洞炎
新鮮圧迫骨折,T1420,圧迫骨折
頸部骨折,S1290,頚椎骨折
コミュニケーション不足,-1,-1
索状物,-1,-1
嚢胞様構造,-1,-1
脾浸潤,-1,-1
病的脳萎縮,G319,大脳萎縮症
喘鳴軽度,R061,喘鳴
ＣＭＶ潰瘍,B259,サイトメガロウイルス感染症
皮膚黄疸,R17,黄疸
慢性Ａｆ,I48,心房細動，心房粗動
心膜嚢胞,Q248,心膜憩室，心膜のう胞
左付属器炎,N709,子宮付属器炎
左内頸動脈閉塞症,I652,内頚動脈閉塞症
左内頚動脈狭窄症,I652,内頚動脈狭窄症
遠隔リンパ節転移,C779,リンパ節転移
顔面神経痛,G500,三叉神経痛
上前腸骨棘,M7625,腸骨稜棘
右肺上葉肺腺癌,C341,上葉肺腺癌
右肺下葉転移,C780,転移性肺癌
左頬粘膜癌,C060,頬粘膜癌
胸部異常,R91,胸部異常陰影
水泡,-1,-1
正常核形,-1,-1
核小体,-1,-1
低髄圧症状なし,-1,-1
自己喀出困難,R093,喀痰喀出困難
疼痛状態,R529,疼痛
嘔吐嘔気,R11,嘔気
下痢持続,A09,下痢症
局麻アレルギー,T784,アレルギー
非特異的腰痛,M5456,腰痛症，腰腹痛
縱隔リンパ節腫大,R599,リンパ節腫大
左乳腺腫瘍,D486,乳腺腫瘍
白癬菌,B359,白癬
夜間胸痛,R074,胸痛
夜発熱,R509,発熱
各種感染症,-1,-1
睡眠不良,G470,不眠症
膨潤,-1,-1
びらん状,-1,-1
静脈還流障害,-1,-1
息苦しい感じ,R060,呼吸困難
自己炎症性疾患,D899,遺伝性自己炎症疾患
右尿管浸潤,-1,-1
過屈曲,-1,-1
胃重感,R198,心窩部不快
むかつき感,R11,悪心
起床時頭痛,R51,頭痛
左ＭＣＡ領域脳梗塞,I639,脳梗塞
肥満関連腎症,E112,２型糖尿病・腎合併症あり，２型糖尿病性腎硬化症，２型糖尿病性腎症，２型糖尿病性腎症第１期，２型糖尿病性腎症第２期，２型糖尿病性腎症第３期，２型糖尿病性腎症第３期Ａ，２型糖尿病性腎症第３期Ｂ，２型糖尿病性腎症第４期，２型糖尿病性腎症第５期，２型糖尿病性腎不全
高揚気分,-1,-1
自己誘発嘔吐,R11,嘔吐症
右肋骨転移,C795,肋骨転移
中枢性性腺機能低下症,BMRV(ｺｰﾄﾞなし),-1
収縮痛,R529,疼痛
右下肺静脈閉塞,I288,肺静脈狭窄症
腫瘍縮小,D489,腫瘍
歯肉発赤,R21,発赤
腎性腎障害,N289,腎障害
辺縁整,-1,-1
頸部再発,-1,-1
寡動,R464,行動緩慢
右腎瘻,N288,腎瘻
甲状腺左葉腫瘍,D440,甲状腺腫瘍
胸部疼痛,R074,胸痛
過剰肉芽,-1,-1
再生結節,-1,-1
モヤモヤ病,I675,もやもや病
ハンナ病変,N301,間質性膀胱炎（ハンナ型）
顆粒便,-1,-1
ＡＤ病変,L209,アトピー性皮膚炎
体動制限,-1,-1
軸正常,-1,-1
湿疹様,L309,湿疹
泥状便失禁,R15,便失禁
胎児貧血,D649,貧血
左目白内障,H269,白内障
脳幹脳炎,G049,脳炎
横行結腸穿孔,K631,結腸穿孔
小腸膀胱瘻,N322,膀胱皮膚瘻
坐位保持困難,R298,筋力低下
治癒遅延,-1,-1
低濃度,-1,-1
口部自動症,-1,-1
前駆症状なし,-1,-1
非麻痺側,-1,-1
手関節腫脹,M1399,関節炎
問題なし夜間頻尿,R35,夜間頻尿症
疼痛緩和,R529,疼痛
子宮筋腫手術,D259,子宮筋腫
小眼球症,Q112,小眼球
機能性頭痛,R51,頭痛
ステロイド誘発性糖尿病,E13,ステロイド糖尿病
有熱時けいれん,R560,熱性痙攣
充実腺管癌,C509,乳腺充実腺管癌
聴診異常なし,-1,-1
蛋白質摂取不足,R633,経口摂取困難
右肺上葉小結節,-1,-1
腸内細菌,-1,-1
ＨＣＭ,I422,心尖部肥大型心筋症，肥大型心筋症，非閉塞性肥大型心筋症
胎便関連イレウス,K567,イレウス
咽頭後壁発赤,R21,発赤
左低音障害型感音難聴,H905,感音難聴
直腸癌術後局所再発,C20,直腸癌術後再発
直腸癌術後肝転移,C787,転移性肝癌
二次性下肢リンパ浮腫,I890,下肢リンパ浮腫
尿中肺炎,-1,-1
両緑内障,H409,緑内障
遠位胆管癌,C240,肝外胆管癌
カンジダ性食道炎,B378,食道カンジダ症
不整出血,N939,不正性器出血
子宮底Ｎ高,-1,-1
性状変化,-1,-1
深部感染,-1,-1
血管異常,-1,-1
スリガラス,-1,-1
外反変形,-1,-1
男性不妊,N46,男性不妊症
膝関節腫脹,M1399,関節炎
多発陳旧性梗塞,I693,陳旧性脳梗塞
うつ熱,R509,発熱
湿疹病変,L309,湿疹
肺門部リンパ節転移,C771,肺門リンパ節転移
子宮筋腫変性痛,D259,子宮筋腫
小膿疱,L089,膿疱
顕血便,K921,血便
膀胱瘻,N322,膀胱皮膚瘻
両側耳閉感,R448,耳閉感
ソワソワ感,F411,不安緊張状態
膵頭部浸潤,-1,-1
スリル問題なし,-1,-1
同室他患,-1,-1
頚部違和感,-1,-1
死亡　肝硬変,"R99,K746",原因不明の死亡，肝硬変症
局所再発病変,-1,-1
陰嚢発赤,R21,発赤
左足趾壊疽,R02,壊疽
右下腿ＤＶＴ,I802,下肢静脈血栓症，下肢静脈血栓症後遺症，下腿静脈血栓症，深部静脈血栓症
亜急性期以降,-1,-1
環軸椎関節亜脱臼,S131,環軸関節亜脱臼
噴門部胃癌,C169,胃癌
関節脱臼,T143,脱臼
多発性外骨腫,D169,外骨腫
変形性関節炎,M1999,変形性関節症
子宮体部腫瘍,"D259,C549",子宮体部筋腫，子宮体部悪性腫瘍
鑑別不能型身体表現性障害,F459,身体表現性障害
右後頭葉出血,I619,脳出血
小児結核,A169,結核
長距離歩行困難,R262,歩行困難
右腸骨骨転移,C795,骨盤転移，肋骨転移，骨転移癌，骨髄転移
性糖尿病,E14,糖尿病
手関節屈曲,-1,-1
発作的,-1,-1
前房内炎症,-1,-1
左下肢急性動脈閉塞,I743,下肢急性動脈閉塞症
リウマトイド結節,-1,-1
端坐位保持可能,-1,-1
疲労感軽度,R53,疲労感
過呼吸気味,R064,過換気症
顔面神経麻痺静的再建,G510,顔面神経麻痺
白内障左核性白内障,"H269,H251",核性白内障，白内障
直腸Ｒｓ癌,C20,直腸癌
巨大筋腫,D219,粘液腫，横紋筋腫，線維腫，平滑筋腫
声帯浮腫,J382,声帯炎
右側下顎歯肉癌,C031,下顎歯肉癌
予後不良,-1,-1
遺残,-1,-1
突出病変,-1,-1
硬膜浸潤,-1,-1
身体愁訴,F459,不定愁訴症
隣接障害,-1,-1
日中熱発,R509,発熱
体動時創痛,T141,創傷
下痢少量,A09,下痢症
点滴刺入部腫脹,-1,-1
水様便中等量,A09,下痢症
気管支狭窄音,J980,気管支狭窄症
大腿部疼痛,M7965,大腿痛
心筋梗塞後,I219,心筋梗塞
上皮内病変,-1,-1
先天性角化不全症,Q828,先天性角化異常症
びまん性萎縮,-1,-1
多幸感,F068,多幸症
健診異常,-1,-1
鰓弓症候群,Q870,第１第２鰓弓症候群
左主気管支狭窄,J980,気管支狭窄症
横行結腸狭窄,K566,横行結腸狭窄症，下行結腸狭窄
顕性腫瘍,D489,腫瘍
血管迷走神経反射,-1,-1
単房性嚢胞性病変,-1,-1
夜間せん妄リスク,F059,夜間せん妄
陰部白癬,B356,股部白癬，腰部白癬，殿部白癬
肝小嚢胞,K768,肝のう胞
労作時息切,R060,労作時呼吸困難
ＡＲ,I351,大動脈弁逆流症，大動脈弁閉鎖不全症
リンパ腫大,R599,リンパ節腫大
両側無気肺,J981,無気肺
中枢病変,-1,-1
瞳孔所見問題なし,-1,-1
萎縮症,-1,-1
子宮切開創,-1,-1
尿切れ不良,R391,排尿障害
創部腫脹なし,-1,-1
音過敏,H932,聴覚過敏
喀痰排泄困難,R093,喀痰喀出困難
体幹ストレッチ特発性肺動脈性肺高血圧症,I270,特発性肺動脈性肺高血圧症
リウマチ結節,M0690,関節リウマチ
鼻汁多い,J310,鼻汁
小腸吻合術,-1,-1
犬吠様咳嗽,R05,咳
強出血,R58,出血
空洞性結節,-1,-1
穿刺時逆血,-1,-1
軽度網状影,-1,-1
空虚感,-1,-1
下痢便中等量,A09,下痢症
時折無呼吸,R068,無呼吸発作
右肺病変,-1,-1
右頬部痛,R51,頬部痛
両下肢冷感,R208,下肢冷感
左肩脱臼,S430,肩関節脱臼
両側副腎腺腫,D350,副腎腺腫
胆汁鬱帯性肝機能障害,K769,肝機能障害
肺炎球菌ワクチン接種済,-1,-1
日中呼吸苦,R060,呼吸促迫，呼吸困難
重症心身障害児,F791,重症心身障害
ＰＶＣ散発,I493,心室期外収縮
副睾丸炎,N459,精巣炎
ミオクローヌス発作,G403,ミオクローヌスてんかん
精神病性うつ病,F329,うつ病
内頸動脈狭窄症,I652,内頚動脈狭窄症
軽度食思不振,R630,食欲不振
骨盤内感染症,N739,骨盤内炎症性疾患
透過性不良,-1,-1
赤色肉芽,-1,-1
問題なし転倒歴,-1,-1
血栓変わりなし,-1,-1
麻痺出現,-1,-1
左上下肢協力動作,-1,-1
食欲増進,-1,-1
肝機能不良,K769,肝機能障害
圧排像,-1,-1
軟便失禁,R15,便失禁
中途覚醒時,G479,睡眠障害
気分不快出現,R11,悪心
近位尿細管障害,N259,急性尿細管障害
細菌性肺炎合,J159,細菌性肺炎
筋緊張異常,M6289,後天性筋緊張症
充実性胞巣状,-1,-1
胎児仮死,P209,胎児低酸素症
胆嚢胆石,K802,胆泥
黄色喀痰,R093,喀痰
軽度発疹,R21,発疹
両膝変形性膝関節症,M179,変形性膝関節症
早発黄疸,R17,早発性黄疸
皮内腫瘤,R229,腫瘤
慢性硬膜外血腫,S064,硬膜外血腫
眼内出血,H448,眼球内出血
特記症状なし,-1,-1
肺門部陰影,R91,肺門部異常陰影
可動性血栓,-1,-1
続発性不妊,"N46,N979",続発性男性不妊症，続発性女性不妊症
パーキンソン,G20,パーキンソン病
低濃度化,-1,-1
瞳孔径,-1,-1
低血糖生,E162,低血糖
両下肢浮腫軽度,R600,下肢浮腫
右中枢性顔面神経麻痺,G510,中枢性顔面神経麻痺
右眼内悪性リンパ腫,C859,眼窩悪性リンパ腫
躁転,F309,躁状態
多発浸潤影,-1,-1
双極Ｉ型障害,-1,-1
閉塞型,-1,-1
片脚立位保持不可,-1,-1
アドヒアランス不良,-1,-1
正常型,-1,-1
意識がもうろう,R402,意識障害
脳血管病変,-1,-1
淡紅色斑,L539,紅斑症
感染徴候出現,-1,-1
両耳鳴,H931,耳鳴症
ＧＥＲＤ,K219,胃食道逆流症，非びらん性胃食道逆流症
慢性尿閉,R33,尿閉
直腸尿道瘻,N360,尿道直腸瘻
両側鼠経ヘルニア,K402,両側鼡径ヘルニア
術後縫合不全,T813,縫合不全
便臭,-1,-1
非腫瘍性,-1,-1
てんかん発症,G409,てんかん
硬結触,R234,硬結
熱感等,R232,ほてり
集積低下域,-1,-1
薬剤性発熱,R509,発熱
ステロイド性高血糖,R739,高血糖症
虚血性疾患,I259,虚血性心疾患
内臓脂肪過多,E669,内臓脂肪型肥満
椎体転移,C795,骨転移癌
副作用特,-1,-1
左卵巣成熟嚢胞性奇形腫,D27,卵巣成熟のう胞性奇形腫
骨盤内リンパ節腫大,R599,リンパ節腫大
軽度抑うつ状態,F329,うつ状態
胎盤後血腫,T140,血腫
帰室後疼痛,R529,疼痛
癒着解除術,-1,-1
憩室症,-1,-1
中枢浸潤,-1,-1
鼻咽腔逆流,-1,-1
軽度症状,-1,-1
麻痺悪化,-1,-1
眼球上転発作,H519,眼球運動障害
熱苦,R509,発熱
開腹子宮筋腫核出術,D259,子宮筋腫
皮疹再燃,R21,発疹
死亡　心疾患,"I519,R99",原因不明の死亡，心疾患
不安増強リスク,F419,不安障害
肝門部再発,-1,-1
右上腕骨骨肉腫,C400,上腕骨骨肉腫
子宮留水腫,N858,子宮留水症
転子部骨折,S7210,転子間骨折
ＭＲＳＥ菌血症,A499,菌血症
創部浸出,-1,-1
循環不良,-1,-1
睫毛徴候,G510,顔面神経麻痺
Ｔ２ＷＩ高信号病変,-1,-1
頭蓋内浸潤,-1,-1
反応便少量,-1,-1
苦悶様症状,-1,-1
高肺血流,-1,-1
異常ＬＮ蝕知せず,-1,-1
コアグラ付着,R58,出血
二次性腹膜炎,K659,腹膜炎
肺炎後,J189,肺炎
頻脈性,-1,-1
呼吸苦生,R060,呼吸促迫，呼吸困難
急性期梗塞像,-1,-1
インフルエンザＢ,J111,インフルエンザ
仮性嚢胞感染,K863,仮性膵のう胞
既存骨折,T1420,骨折
下顎腫脹,R220,下顎部腫脹
骨盤内感染,-1,-1
左咽頭痛,J029,咽頭痛
左膀胱尿管逆流症,N137,膀胱尿管逆流
混合性呼吸障害,J969,呼吸不全
両側陰嚢水腫,N433,陰のう水腫
左橈骨神経麻痺,G563,橈骨神経麻痺
左腎臓癌,C64,腎癌
左舌下神経麻痺,G523,舌下神経麻痺
クッシング症侯群,E249,クッシング症候群
軽症,-1,-1
抗血栓,-1,-1
肺野透過性低下,-1,-1
先天性多発関節拘縮症,M2459,関節拘縮
肺炎悪化,J189,肺炎
肝腫,R160,肝腫大
右下肺野肺炎,J189,肺炎
潔癖症,-1,-1
下位運動ニューロン障害,G122,運動ニューロン疾患
妊娠高血圧症侯群,O149,妊娠高血圧症候群
左下肢静脈血栓症,I802,下肢静脈血栓症
癌性イレウス,K567,イレウス
左蝶形骨縁髄膜腫,D329,髄膜腫
ハ゜ーキンソン病,G20,パーキンソン病
不注意症状,-1,-1
検尿異常,-1,-1
喀痰排出,R093,喀痰
腎症３期相当,E112,２型糖尿病・腎合併症あり，２型糖尿病性腎硬化症，２型糖尿病性腎症，２型糖尿病性腎症第１期，２型糖尿病性腎症第２期，２型糖尿病性腎症第３期，２型糖尿病性腎症第３期Ａ，２型糖尿病性腎症第３期Ｂ，２型糖尿病性腎症第４期，２型糖尿病性腎症第５期，２型糖尿病性腎不全
ふらつきなどの症状,"R42,R260",めまい，よろめき歩行
疲労度,R53,疲労感
ＧＰＣ菌血症,"H104,A499",菌血症，アトピー性角結膜炎，萎縮性角結膜炎，巨大乳頭結膜炎，結膜化膿性肉芽腫，慢性カタル性結膜炎，慢性結膜炎，慢性濾胞性結膜炎
混合性尿失禁,R32,尿失禁症
左視野狭窄,H534,視野狭窄
転移性卵巣腫瘍,D391,卵巣腫瘍
頸部腫瘍,D487,足背腫瘍，頬部腫瘍，骨盤腫瘍，足部腫瘍，胸壁腫瘍，眼内腫瘍，顎部腫瘍，殿部腫瘍，涙腺腫瘍，網膜腫瘍，眼窩腫瘍，虹彩腫瘍，心筋腫瘍，背部腫瘍，膝部腫瘍，耳介腫瘍，頚部腫瘍，大腿腫瘍，結膜腫瘍，心臓腫瘍，心膜腫瘍，腋窩腫瘍，項部腫瘍，下腿腫瘍，前腕腫瘍
前頭葉症状,F070,前頭葉症候群
高心拍出性心不全,I509,心不全
歩行時呼吸苦,R060,呼吸困難，呼吸促迫
膵管内乳頭腫瘍,D377,膵管内管状腫瘍
咳嗽頻回,R05,咳
湿疹性病変,L309,湿疹
皮髄境界不明瞭,-1,-1
好酸球性炎症,-1,-1
重症虚血,-1,-1
転倒転落防止策,-1,-1
境界知能,F79,知的障害
脱離,-1,-1
麻痺側,-1,-1
心雑音聴取せず,R011,心雑音
時折痛み,R529,疼痛
頚部血管雑音,-1,-1
右上腕骨顆上骨折,S4240,上腕骨顆上骨折
軽度落屑,R234,皮膚落屑
尾部退行症候群,-1,-1
乏血性,-1,-1
肛門部出血,K625,肛門出血
右肩関節炎,M1311,肩関節炎
痙攣様症状,R252,痙攣
楕円形腫瘤,R229,腫瘤
扁桃腺肥大,J351,扁桃肥大
右足趾壊死,R02,趾壊死
メタボリック症候群,E889,代謝障害，代謝性心筋症，メタボリックシンドローム
右肺結核,A162,肺結核
薬剤性障害,"K719,N142",薬剤性肝障害，薬剤性腎障害
高フェリチン血症,-1,-1
臓器不全,R688,多臓器不全
鮮血混,R58,出血
ムチン沈着,L985,ムチン沈着症
バイパス閉塞,-1,-1
排便無し,K590,便秘症
咽頭症状,F453,咽頭異常感症
発作様,-1,-1
脳血管狭窄,I669,脳動脈狭窄症
顔面脂漏性皮膚炎,L219,脂漏性皮膚炎
右結膜下出血,H113,結膜下出血
縱隔リンパ節転移,C771,縦隔リンパ節転移
直腸Ｓ状部癌,C19,直腸Ｓ状部悪性腫瘍
左頭痛,R51,頭痛
ストマ出血,R58,出血
右足関節炎,M1317,足関節炎
歯性感染,-1,-1
免疫学的異常,-1,-1
認識不足,-1,-1
夜間良眠,-1,-1
高吸収域,-1,-1
肝門部浸潤,-1,-1
尿管浸潤,-1,-1
内臓痛,R530,-1
両肺すりガラス影,R91,胸部異常陰影
生着熱,-1,-1
膵癌多発肝転移,"C787,C259",転移性肝癌，膵癌
夕方発熱,R509,発熱
右甲状腺腫瘍,D440,甲状腺腫瘍
軽度大動脈弁逆流,I359,大動脈弁疾患
非石灰化プラーク,J92,-1
しびれあり,R208,しびれ感
時折動悸,R002,動悸
両上肢振戦,R251,振戦
ラクナ脳梗塞,I638,ラクナ梗塞
左心耳閉鎖,-1,-1
萎縮性変化,-1,-1
合併症併発,-1,-1
せん妄発症,F059,せん妄
脱水兆候,E86,脱水症
アレルギー体質,T784,アレルギー
帰室後気分不快,R11,悪心
乳癌肺転移,"C509,C780",乳癌，転移性肺腫瘍
最近便秘気味,K590,便秘症
体動時呼吸困難感,R060,労作時呼吸困難
遅発性アレルギー,T784,アレルギー
背部湿疹,L309,湿疹
左多発肋骨骨折,S2230,肋骨骨折
遠近感,-1,-1
不隠状態,R451,不穏状態
白内障進行,H269,白内障
右腎盂結石,N200,腎盂結石症
耳下腺癌再発,C07,耳下腺癌
膵臓腫瘍,D377,膵腫瘍
下血少量,K921,下血
狭窄感,-1,-1
右季肋部叩打痛,-1,-1
夜間不隠,"F059,R451",夜間せん妄，不穏状態
呼吸速迫,R068,頻呼吸
右肺中葉小結節,-1,-1
適応病変,-1,-1
小脳虫部欠損,-1,-1
左白内障左核性白内障,"H269,H251",核性白内障，白内障
消化管粘膜障害,-1,-1
呼吸困難時,R060,呼吸困難
熱発繰,R509,発熱
茶色下痢便,A09,下痢症
過伸展,-1,-1
変性側弯,M4186,変性側弯症
右下葉肺扁平上皮癌,C343,下葉肺扁平上皮癌
侵襲,-1,-1
パウチ炎,-1,-1
難治,-1,-1
肺炎増悪,J189,肺炎
水様便失禁,"R32,A09",下痢症，尿失禁症
痰中等量,R093,喀痰
硬結部位,R234,硬結
腹腔内液体貯留,E877,体液貯留
腹壁瘢痕ヘルニア嵌頓,"L905,-1",−１，瘢痕
先天性多関節拘縮症,M2459,関節拘縮
下腿湿疹,L309,湿疹
回腸瘻,K632,腸瘻
脆弱性,-1,-1
感覚問題なし,-1,-1
血管操作,-1,-1
薬剤性肺傷害,J984,急性肺傷害
関節裂隙消失,-1,-1
癒着性腸閉塞,K565,絞扼性癒着性腸閉塞症，癒着性イレウス
両下腿軽度浮腫,R609,浮腫
右舌癌,C029,舌癌
腸捻転,K562,大腸捻転症，小腸軸捻転症
Ｓ状結腸癌多発肝転移,C787,転移性肝癌
個細胞壊死,R02,壊死
右上腕骨転移,C795,骨転移癌
眼内リンパ腫,C859,リンパ腫
便秘下痢,A099 ,-1
皮膚トラブル悪化なし,-1,-1
吸気不良,-1,-1
呼吸機能低下,R942,呼吸機能検査異常
良性石灰化,-1,-1
鼻中隔欠損,-1,-1
肝鬱血,K761,うっ血肝
閉塞性病変,-1,-1
腰椎変性側彎症,M4186,変性側弯症
胃潰瘍既往,K259,胃潰瘍
逆流性食道炎症状,K210,逆流性食道炎
夜間下血,K921,下血
僧帽弁弁輪石灰化,I348,僧帽弁輪石灰化
傍腫瘍症侯群,C80,腫瘍随伴症候群
卵巣内膜症性嚢胞,K832,胆管穿孔
胸腔内出血,S279,胸腔内血腫
総肝動脈瘤,I728,肝動脈瘤
占拠病変,-1,-1
悪露付着程度,-1,-1
椎間孔狭小化,-1,-1
夜間便意,-1,-1
混合型,-1,-1
胸鎖乳突筋筋力正常,-1,-1
眼圧異常,-1,-1
肉芽腫性疾患,-1,-1
鼻閉症状,R448,鼻閉
感染兆候注意,-1,-1
肺癌術後再発,C349,肺癌
時折腰痛,M5456,腰痛症，腰腹痛
左精索静脈瘤,I861,精索静脈瘤
多型滲出性紅斑,L518,重症多形滲出性紅斑・急性期，多形滲出性紅斑
左上葉肺扁平上皮癌,C341,上葉肺扁平上皮癌
ＣＶカテ感染,T827,中心静脈カテーテル感染症
大腸癌転移,C189,大腸癌
脊椎変形性変化,-1,-1
四肢近位筋優位,-1,-1
拘束感,-1,-1
発汗多量,R619,多汗症
尿異常,-1,-1
ぐらつきなし,-1,-1
皮膚線条,-1,-1
間代性けいれん,R568,間代性痙攣
ＭＳ再発,G35,多発性硬化症
吻合部出血,R58,出血
両側踵骨骨折,S9200,踵骨骨折
左上肢痺れ,R208,上肢しびれ
両側性三相性,-1,-1
茎捻転,-1,-1
吐きけなし,-1,-1
壁石灰化,-1,-1
皮膚トラブル,Q829,皮膚異常
巨大子宮捻転,-1,-1
身体合併症,-1,-1
器質疾患,-1,-1
自己喀出,R093,喀痰，喀痰喀出困難
器質化血栓,-1,-1
褥瘡対策チーム,L89,褥瘡
胆管炎発熱,"R509,K830",胆管炎，発熱
問題なし頻尿,R35,多尿，頻尿症
左後頭葉出血,I619,脳出血
損傷後疼痛,R529,疼痛
臀部褥瘡,L89,褥瘡
進行性胃癌,C169,胃進行癌
血管疾患,-1,-1
局所熱感,R232,紅潮
不安定プラーク,J929,胸膜斑
卵管留膿腫,N709,卵管留膿症
右大腿ヘルニア嵌頓,K413,大腿ヘルニア嵌頓
左肺下葉転移,C780,転移性肺腫瘍
圧較差,-1,-1
耐性菌,A492,ＢＬＮＡＲ感染症
心筋肥厚,I429,心筋症
糸球体障害,-1,-1
血球異常,-1,-1
大腸癌再発,C189,大腸癌
構音障害正常,R471,構音障害
不安感強い,F419,不安障害
陰部疼痛,"N508,N948",陰部痛・男性，陰部痛・女性
腸管ＧＶＨＤ,T860,ＧＶＨＤ・骨髄移植後，移植片対宿主病，急性移植片対宿主病，骨髄移植拒絶反応，慢性移植片対宿主病
左蜂窩織炎,L039,蜂窩織炎
右耳下腺腫瘤,K118,耳下腺腫瘤
右声帯不全麻痺,J380,声帯不全麻痺
先天性十二指腸閉鎖,Q410b,十二指腸閉鎖
ＳＴ症候群,-1,-1
多結節状,-1,-1
心虚血,I259,虚血性心疾患
造影剤アレルキ゛ー,T887,薬物過敏症
濃染結節,-1,-1
充実性結節,-1,-1
小腸機能障害,K599,腸機能障害
本日腹痛,R104,腹痛症
下肢掻痒感,L299,そう痒
膵頭部癌肝転移,C787,転移性肝癌
頸動脈硬化症,I672,脳動脈硬化症，頚動脈硬化症
内膜症性卵巣嚢腫,D27,卵巣のう腫，卵巣線維腫，卵巣奇形腫
左下腿静脈瘤,I839,下腿静脈瘤
一部狭窄,I658,-1
昇型心筋梗塞,I219,心筋梗塞
起こりうる症状,-1,-1
漿液性浸出,-1,-1
高信号病変,-1,-1
倦怠感持続,R53,倦怠感
アレルギー症状注意,T784,アレルギー
死亡　直腸癌,"R99,C20",原因不明の死亡，直腸癌
朝腹痛,R104,仙痛，腹壁痛，腹痛症
胚盤胞,-1,-1
Ｓ８病変,-1,-1
右下肢急性動脈閉塞症,I743,下肢急性動脈閉塞症
膵嚢胞性腫瘤,R229,腫瘤
時々嘔吐,R11,嘔気，嘔吐症
薬剤性白血球減少症,D70,白血球減少症
非浸潤癌,C80,癌
椎体浸潤,-1,-1
増悪所見,-1,-1
異常影なし,-1,-1
自発性低下,-1,-1
内膜間質,-1,-1
反応性集積,-1,-1
胸部病変,-1,-1
低音障害,"H905,H919",急性低音障害型感音難聴，低音障害型難聴
感染性腹膜炎,K659,腹膜炎
右大腿血腫,T140,血腫
慢性骨盤痛,R102,骨盤痛
右視力低下,H547,視力低下
斜台部腫瘍,D489,腫瘍
軽度三尖弁逆流,I071,三尖弁逆流
右上腕骨近位部骨折,S4220,上腕骨近位端骨折
右鼻腔癌,C300,鼻腔癌
ｃｏｌｉ菌血症,A499,菌血症
シバリング,R688,悪寒戦慄
骨髄再発,-1,-1
両膝腫脹,R224,膝部腫脹
骨外病変,-1,-1
初発症状,-1,-1
瞳孔所見異常なし,-1,-1
骨盤壁浸潤,-1,-1
心電図異常指摘,R943,心電図異常
時折便秘,K590,便秘症
浮腫等,R609,浮腫
小腸発赤,R21,発赤
高インスリン性低血糖,E162,低血糖
左尿管結石症,N201,尿管結石症
神経症性うつ病,F341,抑うつ神経症
対人不安,F401,対人恐怖症
右下肢脱力,R298,下腿脱力，下肢脱力感，上肢脱力，四肢脱力
右脳出血,I619,脳出血
骨盤内播種,C795,骨盤転移
左肺病変,-1,-1
亜急性,-1,-1
軟部結節,-1,-1
疲労蓄積,R53,疲労感
骨折所見,T1420,骨折
潜血陽性,R31,顕微鏡的血尿
急性期頭蓋内出血,I629,非外傷性頭蓋内出血
最近頻尿,R35,多尿，頻尿症
新規皮疹,R21,発疹
炎症反応亢進,-1,-1
破綻出血,R58,出血
週胎児異常,O359,胎児異常
右耳硬化症,H809,耳硬化症
左聴神経鞘腫,D333,聴神経鞘腫
左結石性腎盂腎炎,N209,結石性腎盂腎炎
台熱発,R509,発熱
左上腕骨骨幹部骨折,S4230,上腕骨骨幹部骨折
不安抑うつ状態,F412,不安うつ病
